ax,ay,az,gx,gy,gz,temperature,flame
-12120.0,3252.0,14464.0,-1285.0,-1607.0,881.0,184.0,1.0
-11512.0,2204.0,7876.0,-1973.0,-1594.0,683.0,189.0,1.0
-2704.0,-3392.0,13168.0,-2113.0,-2409.0,177.0,213.0,1.0
7760.0,-5804.0,3496.0,-1855.0,-2118.0,-298.0,189.0,1.0
9744.0,-3880.0,6404.0,-1438.0,-1920.0,-732.0,198.0,1.0
17336.0,1208.0,13748.0,-1039.0,-791.0,-928.0,195.0,1.0
3872.0,348.0,29784.0,-502.0,136.0,-935.0,199.0,1.0
-732.0,48.0,29308.0,-132.0,1203.0,-705.0,201.0,1.0
8568.0,-188.0,16216.0,177.0,2058.0,-355.0,186.0,1.0
-5188.0,2100.0,20764.0,-212.0,652.0,231.0,204.0,1.0
-12088.0,3524.0,15300.0,-704.0,189.0,780.0,189.0,1.0
-10360.0,6372.0,6816.0,-1539.0,-1821.0,847.0,199.0,1.0
244.0,-2028.0,7080.0,-2141.0,-1144.0,518.0,196.0,1.0
-6072.0,-5672.0,19272.0,-2081.0,-3346.0,-53.0,195.0,1.0
6448.0,-5812.0,4152.0,-1547.0,-1220.0,-533.0,209.0,1.0
15180.0,24.0,15352.0,-1059.0,-1147.0,-964.0,197.0,1.0
5704.0,436.0,28252.0,-412.0,207.0,-934.0,193.0,1.0
1328.0,552.0,25136.0,49.0,1829.0,-602.0,208.0,1.0
-4152.0,-792.0,25308.0,181.0,1665.0,-133.0,183.0,1.0
-11592.0,2852.0,16196.0,-526.0,8.0,557.0,199.0,1.0
-10172.0,5208.0,8196.0,-1090.0,-783.0,936.0,198.0,1.0
-9440.0,2176.0,11940.0,-1902.0,-2197.0,734.0,190.0,1.0
-4284.0,-5668.0,16596.0,-2190.0,-2547.0,162.0,219.0,1.0
-2088.0,-4852.0,9160.0,-1695.0,-1600.0,-362.0,192.0,1.0
7160.0,-1108.0,21200.0,-1268.0,-2087.0,-806.0,190.0,1.0
15992.0,992.0,16156.0,-790.0,266.0,-949.0,223.0,1.0
-1376.0,-940.0,32767.0,-225.0,663.0,-839.0,187.0,1.0
-7032.0,-664.0,26272.0,116.0,1996.0,-404.0,189.0,1.0
-3520.0,204.0,23468.0,-28.0,972.0,118.0,176.0,1.0
-11904.0,2996.0,15824.0,-658.0,168.0,722.0,191.0,1.0
-10200.0,5800.0,7544.0,-1449.0,-1709.0,868.0,202.0,1.0
1452.0,-2516.0,5764.0,-2114.0,-1186.0,583.0,193.0,1.0
-5716.0,-6264.0,18704.0,-2129.0,-3026.0,0.0,195.0,1.0
-1904.0,-4988.0,9456.0,-1633.0,-1130.0,-376.0,204.0,1.0
6328.0,-720.0,21540.0,-1144.0,-1943.0,-867.0,186.0,1.0
17484.0,1260.0,13340.0,-871.0,-84.0,-962.0,222.0,1.0
7756.0,804.0,25160.0,-347.0,323.0,-861.0,193.0,1.0
4892.0,264.0,18572.0,-101.0,1324.0,-664.0,211.0,1.0
-3168.0,-892.0,24460.0,155.0,1889.0,-299.0,182.0,1.0
-6320.0,-996.0,25404.0,-25.0,1205.0,59.0,194.0,1.0
-3436.0,-784.0,23064.0,-437.0,-6.0,461.0,222.0,1.0
-8564.0,5484.0,6664.0,-641.0,494.0,767.0,190.0,1.0
-9780.0,4856.0,7812.0,-1028.0,-225.0,930.0,202.0,1.0
-11456.0,3164.0,13844.0,-1644.0,-2039.0,841.0,179.0,1.0
-2536.0,-2376.0,12236.0,-2088.0,-1194.0,514.0,198.0,1.0
-5212.0,-6152.0,18344.0,-2158.0,-2852.0,62.0,205.0,1.0
-4832.0,-3228.0,12952.0,-1823.0,-2019.0,-296.0,187.0,1.0
2140.0,-2584.0,24612.0,-1443.0,-1858.0,-708.0,193.0,1.0
7860.0,-1268.0,20820.0,-1014.0,-1016.0,-944.0,198.0,1.0
756.0,132.0,26944.0,-480.0,151.0,-945.0,200.0,1.0
8804.0,-100.0,15840.0,-257.0,674.0,-788.0,191.0,1.0
3732.0,-252.0,19948.0,49.0,1778.0,-496.0,206.0,1.0
-4820.0,-680.0,25868.0,184.0,1654.0,-112.0,185.0,1.0
-5420.0,-672.0,23812.0,-300.0,288.0,344.0,224.0,1.0
-9004.0,4736.0,7448.0,-726.0,339.0,806.0,186.0,1.0
-9764.0,3360.0,8992.0,-1220.0,-950.0,909.0,181.0,1.0
-11796.0,5472.0,12456.0,-1925.0,-1740.0,688.0,186.0,1.0
-5800.0,-6176.0,19020.0,-2182.0,-1839.0,275.0,222.0,1.0
-1652.0,-3912.0,8864.0,-1940.0,-2656.0,-245.0,183.0,1.0
12260.0,-4456.0,2144.0,-1434.0,-1641.0,-659.0,204.0,1.0
15016.0,-148.0,15496.0,-1062.0,-1132.0,-966.0,198.0,1.0
11744.0,928.0,20808.0,-612.0,104.0,-901.0,198.0,1.0
4812.0,-172.0,19408.0,-90.0,1183.0,-686.0,193.0,1.0
-5084.0,-708.0,26288.0,182.0,2020.0,-332.0,180.0,1.0
-4144.0,-724.0,22556.0,-47.0,1071.0,110.0,195.0,1.0
-4820.0,1696.0,22512.0,-466.0,124.0,503.0,206.0,1.0
-10396.0,4324.0,8600.0,-948.0,-27.0,875.0,185.0,1.0
-11552.0,4524.0,14388.0,-1538.0,-1938.0,857.0,201.0,1.0
-10116.0,1564.0,7384.0,-2003.0,-1307.0,607.0,195.0,1.0
-5084.0,-3112.0,15284.0,-2119.0,-2819.0,41.0,204.0,1.0
7668.0,-5660.0,3604.0,-1794.0,-1723.0,-318.0,189.0,1.0
11516.0,-3544.0,3524.0,-1315.0,-2250.0,-819.0,195.0,1.0
15092.0,1148.0,16424.0,-950.0,-319.0,-965.0,194.0,1.0
1088.0,-176.0,32292.0,-417.0,204.0,-915.0,192.0,1.0
2364.0,704.0,25060.0,-51.0,1643.0,-608.0,197.0,1.0
-4492.0,-1280.0,23680.0,213.0,1913.0,-155.0,186.0,1.0
-7152.0,2376.0,22872.0,-304.0,245.0,325.0,225.0,1.0
-11772.0,2720.0,16108.0,-801.0,343.0,869.0,185.0,1.0
-12460.0,5260.0,12364.0,-1273.0,-1291.0,888.0,196.0,1.0
-6860.0,724.0,5960.0,-1915.0,-1545.0,711.0,191.0,1.0
-112.0,-564.0,6608.0,-2148.0,-1581.0,385.0,194.0,1.0
1316.0,-5080.0,6112.0,-2060.0,-3013.0,7.0,198.0,1.0
11096.0,-4592.0,3440.0,-1826.0,-2068.0,-307.0,190.0,1.0
9672.0,-3232.0,5784.0,-1413.0,-1860.0,-687.0,199.0,1.0
14500.0,996.0,17312.0,-1068.0,-1097.0,-957.0,196.0,1.0
3476.0,716.0,30444.0,-595.0,135.0,-900.0,205.0,1.0
496.0,-376.0,28532.0,-192.0,812.0,-812.0,192.0,1.0
7152.0,132.0,17876.0,78.0,1875.0,-501.0,213.0,1.0
-4132.0,-604.0,22884.0,232.0,1745.0,-139.0,191.0,1.0
-4024.0,1020.0,23336.0,-218.0,504.0,214.0,201.0,1.0
-10264.0,3108.0,20976.0,-543.0,47.0,623.0,201.0,1.0
-11496.0,2696.0,12020.0,-997.0,-203.0,868.0,185.0,1.0
-11716.0,5732.0,13360.0,-1552.0,-1778.0,824.0,200.0,1.0
-8080.0,1076.0,6812.0,-2057.0,-1275.0,566.0,193.0,1.0
-5504.0,-3232.0,16172.0,-2155.0,-2336.0,169.0,215.0,1.0
4380.0,-5664.0,4524.0,-1840.0,-2040.0,-301.0,189.0,1.0
12132.0,-4304.0,3392.0,-1434.0,-1712.0,-639.0,201.0,1.0
15604.0,856.0,15516.0,-1057.0,-821.0,-932.0,198.0,1.0
9696.0,1024.0,23536.0,-611.0,112.0,-953.0,205.0,1.0
-456.0,-884.0,31852.0,-159.0,994.0,-762.0,194.0,1.0
-5080.0,-692.0,25952.0,68.0,1844.0,-488.0,198.0,1.0
-4848.0,-644.0,23680.0,205.0,1546.0,-21.0,189.0,1.0
-6996.0,2564.0,21016.0,-414.0,29.0,461.0,219.0,1.0
-11716.0,3452.0,15436.0,-837.0,268.0,889.0,184.0,1.0
-11240.0,2328.0,8196.0,-1616.0,-2103.0,859.0,183.0,1.0
564.0,-1820.0,6576.0,-2138.0,-1148.0,474.0,207.0,1.0
-4376.0,-3876.0,15124.0,-2088.0,-3146.0,-44.0,194.0,1.0
7664.0,-2068.0,10484.0,-1646.0,-1357.0,-448.0,227.0,1.0
1352.0,-2388.0,25940.0,-1178.0,-1884.0,-896.0,191.0,1.0
14548.0,-504.0,15808.0,-755.0,42.0,-950.0,214.0,1.0
7484.0,88.0,17536.0,-234.0,650.0,-849.0,192.0,1.0
2852.0,-504.0,20540.0,50.0,650.0,-849.0,188.0,1.0
-7048.0,-828.0,25972.0,177.0,1966.0,-297.0,188.0,1.0
-3552.0,224.0,23312.0,-291.0,379.0,338.0,225.0,1.0
-11764.0,2944.0,16036.0,-762.0,281.0,845.0,179.0,1.0
-12268.0,2420.0,8144.0,-1528.0,-1932.0,864.0,194.0,1.0
656.0,-2320.0,6292.0,-2127.0,-1167.0,526.0,212.0,1.0
-5116.0,-5892.0,17852.0,-2056.0,-3300.0,-157.0,196.0,1.0
3604.0,-2992.0,20968.0,-1509.0,-1490.0,-581.0,207.0,1.0
5596.0,-1388.0,22640.0,-1074.0,-1219.0,-951.0,199.0,1.0
14760.0,1020.0,17552.0,-474.0,272.0,-933.0,196.0,1.0
9180.0,300.0,15056.0,-50.0,1563.0,-646.0,179.0,1.0
-4492.0,-724.0,25440.0,293.0,1832.0,-201.0,188.0,1.0
-6116.0,-1044.0,25968.0,-377.0,177.0,434.0,226.0,1.0
-9816.0,6400.0,6380.0,-889.0,65.0,867.0,184.0,1.0
-12044.0,6412.0,11620.0,-1710.0,-2252.0,812.0,187.0,1.0
-1616.0,-328.0,8044.0,-2191.0,-1412.0,395.0,208.0,1.0
12796.0,-4304.0,2076.0,-2022.0,-3031.0,-206.0,188.0,1.0
4636.0,-2564.0,19216.0,-1389.0,-1852.0,-730.0,193.0,1.0
7028.0,-1264.0,21612.0,-889.0,-20.0,-974.0,220.0,1.0
4788.0,88.0,20440.0,-269.0,416.0,-863.0,192.0,1.0
4216.0,-648.0,19540.0,63.0,1900.0,-558.0,203.0,1.0
-7136.0,-636.0,25504.0,148.0,1479.0,-14.0,186.0,1.0
-4716.0,1180.0,22348.0,-485.0,-37.0,547.0,198.0,1.0
-9644.0,2748.0,12492.0,-1050.0,-395.0,920.0,204.0,1.0
-8760.0,1104.0,7552.0,-1913.0,-1968.0,690.0,190.0,1.0
-44.0,-2172.0,7560.0,-2175.0,-2420.0,173.0,217.0,1.0
12512.0,-3816.0,3048.0,-1828.0,-2224.0,-298.0,186.0,1.0
1052.0,-3340.0,25560.0,-1275.0,-2101.0,-800.0,195.0,1.0
12940.0,-944.0,16276.0,-891.0,3.0,-890.0,219.0,1.0
3996.0,668.0,21908.0,-354.0,388.0,-897.0,193.0,1.0
8416.0,-196.0,16548.0,-12.0,1530.0,-650.0,222.0,1.0
-2704.0,-592.0,23576.0,235.0,1889.0,-232.0,183.0,1.0
-5236.0,-944.0,24816.0,-249.0,385.0,295.0,222.0,1.0
-10048.0,6636.0,6408.0,-764.0,202.0,858.0,191.0,1.0
-10660.0,4040.0,13968.0,-1427.0,-1507.0,865.0,198.0,1.0
-7832.0,984.0,7376.0,-2120.0,-1226.0,545.0,195.0,1.0
-240.0,-4220.0,7268.0,-2130.0,-3032.0,20.0,199.0,1.0
13744.0,-3968.0,1904.0,-1741.0,-1588.0,-350.0,195.0,1.0
4680.0,-2392.0,18340.0,-1267.0,-2025.0,-816.0,193.0,1.0
4484.0,812.0,29220.0,-845.0,5.0,-959.0,223.0,1.0
-312.0,-204.0,28600.0,-320.0,339.0,-904.0,195.0,1.0
8520.0,52.0,15832.0,-34.0,1383.0,-682.0,184.0,1.0
1944.0,-664.0,20916.0,233.0,1980.0,-268.0,185.0,1.0
-6520.0,-780.0,25180.0,-229.0,419.0,300.0,223.0,1.0
-9680.0,5436.0,7188.0,-760.0,339.0,833.0,184.0,1.0
-10536.0,2308.0,12724.0,-1427.0,-1586.0,863.0,199.0,1.0
-10120.0,1724.0,7140.0,-2094.0,-1251.0,532.0,200.0,1.0
-2896.0,-3408.0,11068.0,-2030.0,-3226.0,-105.0,194.0,1.0
13608.0,-4240.0,1300.0,-1535.0,-1156.0,-498.0,205.0,1.0
16816.0,712.0,14360.0,-1096.0,-1700.0,-916.0,192.0,1.0
7452.0,860.0,25892.0,-662.0,189.0,-944.0,207.0,1.0
-1724.0,-696.0,31076.0,-175.0,815.0,-800.0,195.0,1.0
8212.0,92.0,16476.0,131.0,1994.0,-425.0,191.0,1.0
-3508.0,68.0,23508.0,90.0,1287.0,57.0,190.0,1.0
-11276.0,2768.0,17676.0,-481.0,-22.0,510.0,215.0,1.0
-10832.0,3764.0,12116.0,-888.0,120.0,912.0,185.0,1.0
-6400.0,828.0,7180.0,-1655.0,-2106.0,834.0,185.0,1.0
140.0,-2612.0,7132.0,-2097.0,-1245.0,573.0,196.0,1.0
-5020.0,-4836.0,16452.0,-2177.0,-2683.0,125.0,206.0,1.0
-4804.0,-3188.0,15380.0,-1789.0,-1908.0,-328.0,185.0,1.0
1068.0,-2792.0,25424.0,-1249.0,-2183.0,-818.0,194.0,1.0
8860.0,-900.0,19864.0,-940.0,-264.0,-990.0,197.0,1.0
1380.0,572.0,25596.0,-469.0,182.0,-918.0,197.0,1.0
8720.0,156.0,15708.0,-73.0,1212.0,-715.0,195.0,1.0
784.0,-588.0,22152.0,183.0,1982.0,-320.0,188.0,1.0
-7228.0,-632.0,25848.0,-86.0,940.0,129.0,197.0,1.0
-10208.0,3988.0,10016.0,-585.0,18.0,630.0,199.0,1.0
-9780.0,4468.0,7724.0,-1063.0,-451.0,899.0,198.0,1.0
-12380.0,6236.0,12664.0,-1811.0,-2295.0,779.0,190.0,1.0
-5572.0,-6008.0,18964.0,-2178.0,-1672.0,369.0,215.0,1.0
-948.0,-5184.0,8184.0,-1954.0,-2924.0,-219.0,188.0,1.0
13048.0,-4188.0,2696.0,-1535.0,-1378.0,-543.0,210.0,1.0
17336.0,1224.0,14328.0,-1064.0,-1043.0,-963.0,194.0,1.0
4916.0,856.0,28824.0,-515.0,149.0,-906.0,200.0,1.0
-1288.0,-284.0,30000.0,-116.0,1192.0,-726.0,196.0,1.0
-6572.0,-744.0,25000.0,199.0,2035.0,-280.0,187.0,1.0
-4020.0,784.0,22564.0,-258.0,512.0,259.0,215.0,1.0
-12200.0,2848.0,16184.0,-736.0,246.0,822.0,190.0,1.0
-10168.0,4796.0,8580.0,-1360.0,-1324.0,884.0,198.0,1.0
164.0,-1348.0,6736.0,-2099.0,-1291.0,555.0,191.0,1.0
-4196.0,-4496.0,15136.0,-2129.0,-3059.0,35.0,202.0,1.0
6268.0,-2056.0,15816.0,-1601.0,-1273.0,-422.0,208.0,1.0
3488.0,-888.0,24720.0,-1121.0,-1817.0,-913.0,188.0,1.0
16980.0,1148.0,15032.0,-607.0,209.0,-950.0,207.0,1.0
7964.0,-196.0,16724.0,-101.0,1020.0,-740.0,201.0,1.0
-5176.0,-512.0,24676.0,264.0,1940.0,-243.0,185.0,1.0
-3984.0,-648.0,24528.0,-322.0,274.0,399.0,224.0,1.0
-11220.0,2952.0,15240.0,-868.0,44.0,846.0,184.0,1.0
-12108.0,2456.0,8456.0,-1704.0,-2187.0,888.0,183.0,1.0
524.0,-2196.0,6732.0,-2205.0,-1313.0,473.0,212.0,1.0
-5832.0,-6036.0,19176.0,-1932.0,-2907.0,-246.0,182.0,1.0
1432.0,-3332.0,25252.0,-1378.0,-1928.0,-739.0,193.0,1.0
13268.0,-724.0,16828.0,-925.0,-195.0,-996.0,216.0,1.0
7204.0,8.0,17364.0,-244.0,441.0,-877.0,192.0,1.0
2108.0,-788.0,21128.0,68.0,1825.0,-556.0,211.0,1.0
-6772.0,-796.0,25556.0,147.0,1550.0,-18.0,180.0,1.0
-11396.0,3824.0,13100.0,-1127.0,-595.0,919.0,196.0,1.0
-2744.0,744.0,8008.0,-2005.0,-1855.0,651.0,185.0,1.0
-2452.0,-2112.0,12120.0,-2180.0,-2277.0,215.0,219.0,1.0
-6176.0,-2940.0,15856.0,-1794.0,-1894.0,-307.0,188.0,1.0
1736.0,-1280.0,26312.0,-1233.0,-2144.0,-836.0,189.0,1.0
17732.0,1012.0,14028.0,-755.0,202.0,-976.0,217.0,1.0
8652.0,28.0,15748.0,-126.0,1003.0,-747.0,202.0,1.0
-5832.0,-652.0,25760.0,211.0,2075.0,-328.0,184.0,1.0
-3208.0,80.0,23708.0,-217.0,456.0,259.0,222.0,1.0
-10976.0,2736.0,16104.0,-796.0,421.0,848.0,179.0,1.0
-14056.0,4524.0,10060.0,-1594.0,-2022.0,847.0,198.0,1.0
376.0,-904.0,6532.0,-2166.0,-1152.0,496.0,202.0,1.0
-4488.0,-2996.0,14768.0,-2129.0,-3061.0,-19.0,201.0,1.0
9468.0,-2268.0,7100.0,-1641.0,-1245.0,-406.0,200.0,1.0
2160.0,-3032.0,24296.0,-1195.0,-1970.0,-850.0,187.0,1.0
10252.0,-1280.0,18784.0,-816.0,96.0,-955.0,222.0,1.0
3164.0,688.0,22828.0,-257.0,449.0,-893.0,192.0,1.0
9084.0,408.0,15316.0,7.0,1762.0,-606.0,212.0,1.0
-3008.0,-860.0,24428.0,262.0,1854.0,-156.0,187.0,1.0
-6192.0,-1612.0,25708.0,-358.0,361.0,282.0,227.0,1.0
-9132.0,4648.0,7756.0,-761.0,225.0,812.0,194.0,1.0
-10616.0,4452.0,8760.0,-1174.0,-1108.0,909.0,214.0,1.0
-11668.0,5384.0,14028.0,-1891.0,-1931.0,716.0,187.0,1.0
-5452.0,-5932.0,17832.0,-2180.0,-2078.0,242.0,226.0,1.0
-6288.0,-2996.0,16524.0,-1980.0,-2809.0,-247.0,189.0,1.0
3668.0,-3116.0,21952.0,-1543.0,-1480.0,-581.0,207.0,1.0
5068.0,-836.0,22928.0,-1097.0,-1676.0,-921.0,193.0,1.0
16556.0,848.0,15076.0,-719.0,118.0,-960.0,218.0,1.0
8236.0,132.0,16316.0,-280.0,438.0,-824.0,192.0,1.0
4364.0,-420.0,19252.0,32.0,1993.0,-505.0,209.0,1.0
-6812.0,-592.0,25704.0,200.0,1566.0,-72.0,184.0,1.0
-3352.0,-748.0,23872.0,-395.0,144.0,428.0,216.0,1.0
-9652.0,5532.0,6748.0,-813.0,271.0,874.0,184.0,1.0
-11596.0,5372.0,13712.0,-1429.0,-1734.0,892.0,196.0,1.0
-6112.0,1052.0,5388.0,-2101.0,-1361.0,523.0,192.0,1.0
-2040.0,-3040.0,11876.0,-2141.0,-2863.0,20.0,209.0,1.0
4572.0,-5788.0,4740.0,-1897.0,-2321.0,-284.0,185.0,1.0
9424.0,-4580.0,5344.0,-1554.0,-1551.0,-549.0,204.0,1.0
9320.0,-1144.0,19384.0,-1173.0,-2119.0,-851.0,189.0,1.0
13364.0,68.0,17488.0,-980.0,-465.0,-940.0,177.0,1.0
15640.0,1144.0,15496.0,-646.0,52.0,-959.0,211.0,1.0
7348.0,-108.0,17316.0,-235.0,468.0,-865.0,192.0,1.0
7772.0,364.0,16304.0,-105.0,1607.0,-626.0,201.0,1.0
-632.0,-856.0,23192.0,242.0,1928.0,-217.0,186.0,1.0
-6180.0,-724.0,26792.0,-97.0,894.0,121.0,190.0,1.0
-11792.0,3372.0,15424.0,-402.0,44.0,414.0,225.0,1.0
-9788.0,3504.0,10092.0,-826.0,381.0,841.0,187.0,1.0
-8844.0,5816.0,6404.0,-1180.0,-774.0,903.0,184.0,1.0
-10760.0,4220.0,8900.0,-1717.0,-2046.0,782.0,176.0,1.0
376.0,-2736.0,6956.0,-2069.0,-1162.0,557.0,193.0,1.0
-4536.0,-3416.0,14908.0,-2086.0,-2665.0,64.0,210.0,1.0
13076.0,-3976.0,1736.0,-1890.0,-2203.0,-268.0,186.0,1.0
5340.0,-2188.0,13968.0,-1492.0,-1769.0,-673.0,205.0,1.0
-136.0,-3168.0,26164.0,-1086.0,-1581.0,-904.0,189.0,1.0
3948.0,384.0,29820.0,-790.0,-104.0,-956.0,227.0,1.0
-2188.0,-644.0,32668.0,-359.0,206.0,-886.0,200.0,1.0
4880.0,776.0,21120.0,-112.0,1218.0,-697.0,206.0,1.0
9348.0,20.0,14860.0,109.0,1936.0,-348.0,195.0,1.0
-3936.0,-776.0,23608.0,166.0,1506.0,-34.0,184.0,1.0
-5908.0,2532.0,20572.0,-282.0,250.0,353.0,221.0,1.0
-12096.0,2908.0,18052.0,-676.0,125.0,718.0,195.0,1.0
-11712.0,3628.0,14280.0,-1097.0,-862.0,918.0,181.0,1.0
-12444.0,4392.0,9400.0,-1769.0,-2135.0,768.0,177.0,1.0
-4264.0,1284.0,6640.0,-2068.0,-1300.0,470.0,200.0,1.0
-4840.0,-3172.0,13388.0,-2147.0,-2974.0,-7.0,201.0,1.0
4512.0,-5560.0,4720.0,-1887.0,-2457.0,-299.0,189.0,1.0
12600.0,-4432.0,2576.0,-1439.0,-1647.0,-630.0,207.0,1.0
15344.0,60.0,15308.0,-1104.0,-1447.0,-940.0,193.0,1.0
12380.0,768.0,20136.0,-708.0,96.0,-966.0,213.0,1.0
784.0,-484.0,32032.0,-275.0,554.0,-853.0,192.0,1.0
-2556.0,-560.0,24916.0,-8.0,1788.0,-560.0,212.0,1.0
-5680.0,-348.0,23612.0,233.0,1810.0,-174.0,188.0,1.0
-3092.0,8.0,23148.0,-260.0,450.0,335.0,222.0,1.0
-11104.0,2848.0,17716.0,-597.0,159.0,707.0,195.0,1.0
-12520.0,5836.0,13444.0,-1262.0,-1089.0,925.0,217.0,1.0
-5816.0,776.0,6412.0,-1929.0,-1766.0,686.0,189.0,1.0
96.0,-2440.0,7116.0,-2141.0,-1979.0,250.0,221.0,1.0
11188.0,-4784.0,2564.0,-2005.0,-3059.0,-211.0,194.0,1.0
8920.0,-3600.0,6756.0,-1615.0,-1402.0,-522.0,225.0,1.0
3380.0,-2052.0,18292.0,-1230.0,-2164.0,-859.0,193.0,1.0
9192.0,760.0,23656.0,-921.0,-345.0,-978.0,202.0,1.0
668.0,-96.0,32767.0,-542.0,65.0,-911.0,205.0,1.0
284.0,-196.0,28456.0,-267.0,584.0,-843.0,190.0,1.0
6692.0,128.0,18644.0,-60.0,1534.0,-679.0,193.0,1.0
7100.0,108.0,17208.0,235.0,2001.0,-276.0,188.0,1.0
-4292.0,1344.0,21884.0,-139.0,753.0,218.0,201.0,1.0
-11892.0,2888.0,17268.0,-610.0,-2.0,618.0,201.0,1.0
-11356.0,3740.0,12504.0,-967.0,-268.0,912.0,189.0,1.0
-7712.0,1048.0,7800.0,-1730.0,-2173.0,790.0,177.0,1.0
468.0,-2340.0,6764.0,-2084.0,-1128.0,574.0,197.0,1.0
-3728.0,-3024.0,13816.0,-2100.0,-3058.0,-10.0,194.0,1.0
10136.0,-3412.0,5076.0,-1716.0,-1502.0,-369.0,190.0,1.0
2296.0,-2932.0,22192.0,-1317.0,-2156.0,-818.0,193.0,1.0
3740.0,-776.0,24264.0,-991.0,-365.0,-948.0,172.0,1.0
-1012.0,-860.0,31672.0,-551.0,53.0,-923.0,203.0,1.0
5044.0,488.0,20848.0,-260.0,583.0,-785.0,193.0,1.0
8228.0,340.0,15956.0,0.0,1698.0,-561.0,217.0,1.0
828.0,-520.0,22328.0,257.0,1875.0,-202.0,188.0,1.0
-11220.0,2868.0,17776.0,-210.0,556.0,240.0,211.0,1.0
-11008.0,3780.0,13076.0,-716.0,210.0,786.0,192.0,1.0
-9588.0,5840.0,6848.0,-1167.0,-822.0,959.0,218.0,1.0
4.0,-944.0,7256.0,-1869.0,-2013.0,724.0,180.0,1.0
-1732.0,-1876.0,10996.0,-2143.0,-1165.0,523.0,199.0,1.0
-5156.0,-6160.0,18744.0,-2091.0,-3256.0,-51.0,197.0,1.0
-1168.0,-4200.0,7976.0,-1653.0,-1481.0,-468.0,219.0,1.0
4376.0,-612.0,23804.0,-1237.0,-1960.0,-855.0,191.0,1.0
16560.0,680.0,14700.0,-855.0,46.0,-955.0,224.0,1.0
10084.0,468.0,22756.0,-333.0,290.0,-911.0,192.0,1.0
5440.0,-472.0,18528.0,-19.0,1584.0,-605.0,197.0,1.0
-6100.0,-680.0,26096.0,226.0,1843.0,-239.0,185.0,1.0
-5092.0,-724.0,24424.0,-169.0,613.0,238.0,217.0,1.0
-6944.0,2428.0,21376.0,-634.0,102.0,713.0,196.0,1.0
-10852.0,2272.0,11628.0,-1184.0,-1048.0,938.0,166.0,1.0
-12312.0,5320.0,12156.0,-1846.0,-1961.0,704.0,184.0,1.0
-5368.0,-6228.0,17944.0,-2154.0,-1760.0,337.0,209.0,1.0
-5400.0,-4076.0,17736.0,-2056.0,-3099.0,-153.0,198.0,1.0
-540.0,-3900.0,8224.0,-1662.0,-1521.0,-383.0,198.0,1.0
476.0,-2536.0,26156.0,-1306.0,-2114.0,-781.0,195.0,1.0
6416.0,-504.0,21592.0,-1093.0,-1316.0,-899.0,193.0,1.0
12672.0,-636.0,16776.0,-856.0,-53.0,-922.0,230.0,1.0
1620.0,-164.0,26708.0,-490.0,176.0,-910.0,200.0,1.0
4232.0,512.0,22232.0,-240.0,747.0,-810.0,194.0,1.0
5800.0,104.0,19008.0,4.0,1432.0,-629.0,196.0,1.0
8656.0,112.0,15624.0,139.0,2021.0,-288.0,186.0,1.0
-3336.0,-656.0,23564.0,123.0,1487.0,-23.0,189.0,1.0
-4748.0,1592.0,21836.0,-234.0,370.0,300.0,213.0,1.0
-10700.0,3072.0,19708.0,-558.0,70.0,590.0,199.0,1.0
-11920.0,2988.0,16184.0,-860.0,185.0,871.0,187.0,1.0
-11116.0,4888.0,14136.0,-1450.0,-1680.0,827.0,202.0,1.0
-10964.0,2488.0,8124.0,-2042.0,-1396.0,632.0,185.0,1.0
-5560.0,-5504.0,19020.0,-2191.0,-2222.0,169.0,223.0,1.0
-2036.0,-4036.0,8936.0,-1908.0,-2681.0,-262.0,184.0,1.0
11380.0,-4872.0,2544.0,-1427.0,-1601.0,-627.0,207.0,1.0
12668.0,-820.0,17152.0,-1077.0,-1373.0,-956.0,193.0,1.0
14348.0,1052.0,17704.0,-661.0,55.0,-952.0,212.0,1.0
1428.0,-4.0,32240.0,-253.0,659.0,-806.0,193.0,1.0
-2096.0,-612.0,24404.0,115.0,1920.0,-502.0,206.0,1.0
-5720.0,-652.0,24332.0,129.0,1581.0,-47.0,184.0,1.0
-5208.0,1724.0,21500.0,-396.0,34.0,477.0,215.0,1.0
-12408.0,3176.0,15940.0,-888.0,88.0,905.0,186.0,1.0
-11052.0,2080.0,8024.0,-1680.0,-2123.0,831.0,181.0,1.0
676.0,-2272.0,6508.0,-2164.0,-1232.0,489.0,181.0,1.0
-4072.0,-5436.0,15900.0,-2011.0,-3233.0,-198.0,194.0,1.0
5472.0,-2232.0,17252.0,-1489.0,-1394.0,-576.0,212.0,1.0
3660.0,-996.0,24620.0,-1005.0,-985.0,-982.0,197.0,1.0
17356.0,1232.0,14376.0,-494.0,216.0,-952.0,203.0,1.0
9300.0,328.0,14960.0,-56.0,1496.0,-655.0,181.0,1.0
-4224.0,-728.0,25204.0,239.0,1819.0,-210.0,185.0,1.0
-5020.0,-1100.0,25540.0,-368.0,265.0,385.0,223.0,1.0
-9308.0,4208.0,7420.0,-973.0,-171.0,900.0,188.0,1.0
-12796.0,4580.0,9320.0,-1806.0,-2191.0,792.0,183.0,1.0
-140.0,-1824.0,7320.0,-2219.0,-1761.0,319.0,219.0,1.0
13660.0,-4148.0,1916.0,-1912.0,-2817.0,-251.0,190.0,1.0
3112.0,-3348.0,22828.0,-1246.0,-2068.0,-835.0,192.0,1.0
