ax,ay,az,gx,gy,gz,temp,flame,label
12624,15944.0,20544.0,919.0,2872.0,-732.0,112.0,1.0,0
1216,-26096.0,32767.0,-1290.0,-667.0,-536.0,137.0,1.0,0
14728,-32768.0,-17816.0,-1886.0,-1446.0,-1099.0,122.0,1.0,0
-32768,7136.0,22048.0,-750.0,-391.0,-1535.0,156.0,1.0,0
-32768,4152.0,2592.0,-472.0,248.0,-1423.0,96.0,1.0,0
-32768,7160.0,3936.0,-325.0,609.0,-1320.0,112.0,1.0,0
-7936,-1624.0,11888.0,-688.0,-981.0,-551.0,135.0,1.0,0
32056,-27752.0,-29096.0,-3252.0,-2886.0,-15.0,159.0,1.0,0
-31776,9672.0,30136.0,-3441.0,-675.0,736.0,131.0,1.0,0
-17144,17912.0,27720.0,-1329.0,-1069.0,851.0,72.0,1.0,0
32767,21016.0,31832.0,-1487.0,-1069.0,851.0,112.0,1.0,0
32767,5824.0,10544.0,-1807.0,-5024.0,104.0,96.0,1.0,0
-14984,3864.0,-840.0,1396.0,3454.0,322.0,110.0,1.0,0
10192,16192.0,18584.0,1282.0,3270.0,-685.0,134.0,1.0,0
22048,-32768.0,-20280.0,-2113.0,-918.0,-1150.0,122.0,1.0,0
-31752,3384.0,-8096.0,-331.0,1247.0,-1.0,90.0,1.0,0
32767,32767.0,-32768.0,-331.0,1247.0,-1.0,80.0,1.0,0
32767,31904.0,-25201.0,-1.0,-1.0,-1.0,126.0,1.0,0
10512,-27792.0,4216.0,-4375.0,-2796.0,508.0,125.0,1.0,0
-13768,16192.0,26336.0,-1700.0,-461.0,1058.0,100.0,1.0,0
32767,-1.0,-1.0,-1.0,-1.0,-1.0,115.0,1.0,0
-10528,-8776.0,18864.0,-587.0,-239.0,427.0,128.0,1.0,0
-6432,21928.0,240.0,2050.0,4174.0,-383.0,112.0,1.0,0
17456,-32768.0,-17896.0,-1911.0,-1485.0,-1249.0,128.0,1.0,0
0,-5816.0,10112.0,-1364.0,-1367.0,-637.0,108.0,1.0,0
13600,-32768.0,-864.0,-4259.0,-2189.0,650.0,117.0,1.0,0
-23952,22952.0,32767.0,-1263.0,92.0,929.0,165.0,1.0,0
2080,-15896.0,32767.0,-964.0,-3577.0,629.0,88.0,1.0,0
-1,-1.0,-1.0,-1.0,-1.0,-1.0,101.0,1.0,0
26056,-11912.0,32767.0,-1379.0,-2937.0,277.0,125.0,1.0,0
2632,-2784.0,-2952.0,-60.0,995.0,470.0,112.0,1.0,0
-17080,19576.0,-11056.0,2492.0,4881.0,21.0,128.0,1.0,0
-256,-25072.0,32767.0,-1237.0,-328.0,-622.0,91.0,1.0,0
-14248,29232.0,30976.0,-1124.0,-258.0,-1602.0,120.0,1.0,0
-1752,-19792.0,18944.0,-1124.0,-258.0,-1602.0,135.0,1.0,0
32767,32767.0,-32768.0,-2010.0,-2601.0,-194.0,144.0,1.0,0
-32768,-11616.0,32767.0,-2516.0,-165.0,873.0,149.0,1.0,0
26856,25664.0,32767.0,-1503.0,-5079.0,353.0,151.0,1.0,0
-26840,-3896.0,14120.0,1853.0,4203.0,-263.0,134.0,1.0,0
-32768,9560.0,32767.0,-651.0,888.0,-1634.0,149.0,1.0,0
-32240,21856.0,16920.0,-3172.0,-448.0,869.0,108.0,1.0,0
3392,31552.0,16920.0,-3172.0,-448.0,869.0,82.0,1.0,0
22064,32767.0,31368.0,-1256.0,-4654.0,321.0,72.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,127.0,1.0,0
-2456,-3352.0,32767.0,-1476.0,-2480.0,223.0,134.0,1.0,0
-18768,12440.0,-10776.0,2309.0,4570.0,223.0,96.0,1.0,0
-15536,-32768.0,29096.0,-2120.0,-2059.0,-872.0,134.0,1.0,0
-32768,4056.0,-2400.0,-466.0,978.0,-1422.0,128.0,1.0,0
4808,-5896.0,7040.0,-1473.0,-1841.0,-555.0,133.0,1.0,0
10408,-27040.0,6448.0,-3764.0,-2874.0,616.0,134.0,1.0,0
-26624,20840.0,32767.0,-1139.0,-512.0,922.0,76.0,1.0,0
32767,-14672.0,31904.0,-1386.0,-3996.0,242.0,104.0,1.0,0
-12136,30328.0,-688.0,2411.0,4634.0,-78.0,135.0,1.0,0
-11528,-31048.0,32767.0,-2060.0,-2037.0,-695.0,87.0,1.0,0
-32768,-696.0,18264.0,-375.0,379.0,-1303.0,109.0,1.0,0
32767,6728.0,-32768.0,-3166.0,-2928.0,222.0,137.0,1.0,0
-31840,24672.0,16648.0,-3335.0,-1514.0,884.0,124.0,1.0,0
-7720,13296.0,15224.0,-1186.0,-827.0,1000.0,111.0,1.0,0
-7272,-21384.0,32767.0,-893.0,-3144.0,870.0,98.0,1.0,0
31632,15616.0,9944.0,-1313.0,-4597.0,296.0,100.0,1.0,0
-11152,-8056.0,32767.0,-1079.0,-1323.0,263.0,130.0,1.0,0
-7720,5384.0,-4608.0,1740.0,3907.0,339.0,112.0,1.0,0
648,896.0,32767.0,324.0,1609.0,-617.0,144.0,1.0,0
-22112,-28536.0,32767.0,-1865.0,-191.0,-830.0,108.0,1.0,0
-32768,1584.0,15096.0,-519.0,977.0,-1492.0,151.0,1.0,0
-1192,-14392.0,18872.0,-870.0,-533.0,-884.0,114.0,1.0,0
32767,-4184.0,-32768.0,-3327.0,-2951.0,339.0,138.0,1.0,0
-32768,8472.0,32767.0,-2366.0,419.0,823.0,88.0,1.0,0
-26152,20136.0,32767.0,-1059.0,-369.0,879.0,155.0,1.0,0
-2824,-24384.0,32767.0,-854.0,-2844.0,880.0,80.0,1.0,0
27896,25016.0,32767.0,-1340.0,-4808.0,277.0,140.0,1.0,0
27896,25016.0,32767.0,-1340.0,-4808.0,277.0,96.0,1.0,0
32016,23296.0,30736.0,-1553.0,-4968.0,414.0,128.0,1.0,0
-18480,-5960.0,32767.0,-1446.0,-2404.0,133.0,118.0,1.0,0
-22864,19600.0,-3304.0,2013.0,4475.0,201.0,143.0,1.0,0
2392,25480.0,20840.0,1408.0,3531.0,-659.0,124.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0
-18440,-32768.0,7088.0,-1931.0,-1810.0,-1128.0,100.0,1.0,0
-8968,-12496.0,15176.0,-1017.0,-476.0,-1029.0,118.0,1.0,0
15432,-32768.0,7384.0,-4023.0,-3211.0,585.0,159.0,1.0,0
-31080,-3576.0,32767.0,-2786.0,-607.0,987.0,108.0,1.0,0
-7480,15944.0,15544.0,-937.0,-1165.0,1107.0,124.0,1.0,0
19696,29368.0,32767.0,-937.0,-1165.0,1107.0,80.0,1.0,0
11432,29064.0,32767.0,-1102.0,-4735.0,339.0,137.0,1.0,0
-6752,-5376.0,20392.0,-171.0,702.0,496.0,126.0,1.0,0
-3592,15696.0,-5752.0,1569.0,3836.0,-595.0,112.0,1.0,0
-32768,152.0,18728.0,-669.0,237.0,-1613.0,139.0,1.0,0
11528,-32768.0,11568.0,-4523.0,-2545.0,410.0,129.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,0
-10896,-96.0,5736.0,-1142.0,-1389.0,1177.0,120.0,1.0,0
32480,20664.0,32767.0,-1743.0,-5201.0,213.0,154.0,1.0,0
-10536,-9792.0,32767.0,-1325.0,-1962.0,186.0,120.0,1.0,0
-25648,6744.0,2016.0,2104.0,4475.0,-4.0,74.0,1.0,0
9016,16704.0,27768.0,224.0,2042.0,-825.0,148.0,1.0,0
-10376,32767.0,32767.0,-1077.0,-120.0,-1498.0,136.0,1.0,0
32767,-2128.0,-32768.0,-3301.0,-1963.0,-435.0,120.0,1.0,0
-32768,-3032.0,32767.0,-2390.0,375.0,725.0,135.0,1.0,0
30464,27240.0,32767.0,-1481.0,-5034.0,292.0,120.0,1.0,0
-1800,-7752.0,12064.0,-626.0,-258.0,342.0,132.0,1.0,0
-29816,13008.0,-4472.0,2394.0,4749.0,-8.0,108.0,1.0,0
-21560,3976.0,-3672.0,2104.0,4016.0,-92.0,98.0,1.0,0
-12792,8024.0,-12856.0,1962.0,3826.0,-245.0,105.0,1.0,0
-20064,12720.0,-6704.0,2315.0,4528.0,-32.0,128.0,1.0,0
-20456,13160.0,-6848.0,2182.0,4598.0,78.0,122.0,1.0,0
-11944,1512.0,-552.0,1784.0,4242.0,355.0,159.0,1.0,0
-7112,-11560.0,6344.0,317.0,1704.0,545.0,130.0,1.0,0
576,-360.0,-12656.0,766.0,2567.0,353.0,137.0,1.0,0
-7680,18896.0,-12592.0,1650.0,4043.0,662.0,157.0,1.0,0
4776,16360.0,3520.0,1218.0,3112.0,-722.0,134.0,1.0,0
30216,-27496.0,-18952.0,-2176.0,-965.0,-1333.0,112.0,1.0,0
-32768,-264.0,1640.0,-331.0,864.0,-1295.0,100.0,1.0,0
704,-8376.0,9064.0,-1.0,-1.0,-1.0,143.0,1.0,0
32767,32767.0,-28288.0,-1958.0,-2319.0,-297.0,128.0,1.0,0
952,-23904.0,72.0,-3614.0,-2235.0,835.0,116.0,1.0,0
-32768,8008.0,32767.0,-2538.0,253.0,841.0,124.0,1.0,0
7272,-13600.0,16144.0,-1207.0,-2607.0,973.0,112.0,1.0,0
32767,-12632.0,21688.0,-1347.0,-3734.0,289.0,101.0,1.0,0
-25784,12152.0,-7496.0,2402.0,4679.0,6.0,108.0,1.0,0
6728,-28832.0,32767.0,-1443.0,-263.0,-556.0,120.0,1.0,0
-32768,2552.0,12080.0,-634.0,-63.0,-1520.0,159.0,1.0,0
32767,12832.0,-32768.0,-3538.0,-3002.0,87.0,117.0,1.0,0
-9688,11992.0,19352.0,-1134.0,-1478.0,1099.0,102.0,1.0,0
-13792,-624.0,32767.0,-1341.0,-2499.0,124.0,122.0,1.0,0
-64,2152.0,32767.0,-214.0,1281.0,-798.0,147.0,1.0,0
-32768,8816.0,-2224.0,-163.0,1192.0,-1228.0,131.0,1.0,0
-32768,14088.0,22296.0,-3614.0,-618.0,668.0,131.0,1.0,0
11136,-12864.0,32767.0,-606.0,-3327.0,1200.0,122.0,1.0,0
5144,-1232.0,32767.0,-1259.0,-1961.0,341.0,108.0,1.0,0
-25032,6416.0,-13392.0,2512.0,4838.0,195.0,104.0,1.0,0
-11384,-29584.0,32767.0,-1947.0,-1882.0,-734.0,97.0,1.0,0
-32768,12688.0,592.0,-386.0,869.0,-1326.0,116.0,1.0,0
31976,-32768.0,-22288.0,-3140.0,-2988.0,243.0,148.0,1.0,0
-32768,728.0,32767.0,-2100.0,539.0,828.0,135.0,1.0,0
3656,21184.0,32767.0,-621.0,-4026.0,766.0,128.0,1.0,0
-15672,-4800.0,32767.0,-583.0,-266.0,360.0,134.0,1.0,0
800,-13488.0,32767.0,102.0,1535.0,-635.0,131.0,1.0,0
-32768,-6368.0,1944.0,-579.0,72.0,-1569.0,84.0,1.0,0
22784,-32768.0,10944.0,-3995.0,-2999.0,279.0,134.0,1.0,0
-11400,12784.0,15392.0,-1525.0,-1199.0,1144.0,124.0,1.0,0
9136,576.0,32767.0,-1835.0,-3312.0,201.0,122.0,1.0,0
-3016,7912.0,10296.0,1136.0,3177.0,-753.0,140.0,1.0,0
-32768,19768.0,32767.0,-1022.0,43.0,-1557.0,153.0,1.0,0
28856,-32768.0,8632.0,-4005.0,-2468.0,418.0,128.0,1.0,0
5752,-13336.0,18272.0,-1021.0,-2661.0,1070.0,84.0,1.0,0
-9032,-10352.0,32767.0,-1594.0,-2625.0,143.0,130.0,1.0,0
-30320,9544.0,-9624.0,2647.0,4951.0,-2.0,107.0,1.0,0
-13464,-32768.0,29560.0,-1989.0,-1865.0,-744.0,98.0,1.0,0
-32768,4752.0,-1584.0,-262.0,1083.0,-1377.0,124.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,132.0,1.0,0
-32768,16744.0,32767.0,-3049.0,21.0,712.0,98.0,1.0,0
6952,-10304.0,32767.0,-733.0,-3319.0,974.0,88.0,1.0,0
6952,-10304.0,32767.0,-733.0,-3319.0,974.0,97.0,1.0,0
-11184,-4880.0,22368.0,-863.0,-1158.0,307.0,132.0,1.0,0
-128,-14624.0,32767.0,-406.0,495.0,-677.0,159.0,1.0,0
-32768,13840.0,-7680.0,55.0,1079.0,-1237.0,122.0,1.0,0
-32768,27096.0,31776.0,-3034.0,-365.0,788.0,128.0,1.0,0
3888,13784.0,24768.0,-1321.0,-5061.0,624.0,115.0,1.0,0
-20608,19736.0,1208.0,1993.0,4368.0,260.0,96.0,1.0,0
14224,-32768.0,-20424.0,-2330.0,-971.0,-1194.0,96.0,1.0,0
32767,32767.0,-32768.0,-2684.0,-1757.0,-484.0,92.0,1.0,0
-12440,12016.0,15392.0,-1080.0,-1759.0,919.0,104.0,1.0,0
4024,-3728.0,32767.0,-1339.0,-2202.0,297.0,120.0,1.0,0
-11176,28312.0,2776.0,2631.0,5070.0,-240.0,117.0,1.0,0
20008,20784.0,8824.0,-1228.0,-739.0,-1560.0,132.0,1.0,0
32767,32767.0,-32768.0,-1766.0,-2249.0,-385.0,130.0,1.0,0
-31952,1280.0,32767.0,-1838.0,-184.0,943.0,103.0,1.0,0
32512,8192.0,3848.0,-1810.0,-5063.0,192.0,96.0,1.0,0
-24288,4424.0,544.0,2305.0,4886.0,89.0,106.0,1.0,0
-26152,-28824.0,32767.0,-1847.0,-626.0,-872.0,92.0,1.0,0
-30616,6536.0,-7752.0,-372.0,722.0,-1001.0,120.0,1.0,0
-32768,17424.0,32767.0,-3163.0,-148.0,705.0,128.0,1.0,0
-6848,13648.0,32767.0,-409.0,-4380.0,948.0,94.0,1.0,0
-20584,-10736.0,9800.0,1917.0,4519.0,-58.0,116.0,1.0,0
14328,25200.0,13544.0,-996.0,-278.0,-1496.0,132.0,1.0,0
17432,-32768.0,14504.0,-4056.0,-2058.0,305.0,142.0,1.0,0
-1432,-16224.0,32767.0,-1049.0,-3250.0,1003.0,108.0,1.0,0
2944,-6168.0,-2472.0,824.0,2334.0,669.0,130.0,1.0,0
6992,14832.0,29472.0,879.0,2827.0,-768.0,136.0,1.0,0
8440,-32768.0,-17328.0,-1894.0,-797.0,-1414.0,130.0,1.0,0
-5144,-11888.0,6488.0,-256.0,475.0,-1049.0,92.0,1.0,0
14440,-32768.0,15360.0,-4393.0,-2453.0,416.0,159.0,1.0,0
-14472,14592.0,23536.0,-1708.0,-1040.0,786.0,82.0,1.0,0
28856,-9568.0,18616.0,-1550.0,-4907.0,206.0,84.0,1.0,0
-19760,10544.0,-3736.0,2158.0,4317.0,236.0,143.0,1.0,0
19520,21680.0,11272.0,-1570.0,-1303.0,-1518.0,132.0,1.0,0
-20176,14376.0,10680.0,-3713.0,-1332.0,628.0,123.0,1.0,0
-20176,14376.0,10680.0,-3713.0,-1332.0,628.0,99.0,1.0,0
-10528,-3384.0,32767.0,-1380.0,-2355.0,323.0,116.0,1.0,0
-1608,14600.0,-3504.0,1810.0,4029.0,-556.0,141.0,1.0,0
-32768,14584.0,32767.0,-848.0,91.0,-1540.0,129.0,1.0,0
31008,-32768.0,-31720.0,-3585.0,-2941.0,435.0,135.0,1.0,0
976,-12064.0,14336.0,-939.0,-2827.0,1139.0,100.0,1.0,0
-14088,20592.0,-13016.0,1479.0,3508.0,248.0,119.0,1.0,0
32767,-10176.0,-18408.0,-1944.0,-778.0,-1522.0,132.0,1.0,0
32767,32767.0,-32768.0,-2607.0,-1989.0,-262.0,136.0,1.0,0
-17056,14080.0,15536.0,-1243.0,-1644.0,881.0,82.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,130.0,1.0,0
-27208,20424.0,-3296.0,2179.0,4932.0,558.0,134.0,1.0,0
32767,-9128.0,-2488.0,-2087.0,-14337.0,-1.0,128.0,1.0,0
1176,-10496.0,11744.0,-1.0,-1.0,-1.0,128.0,1.0,0
5304,-19752.0,-3720.0,-4074.0,-2101.0,676.0,111.0,1.0,0
2344,-7504.0,32767.0,-970.0,-3199.0,1063.0,130.0,1.0,0
1944,4040.0,-7960.0,1437.0,3523.0,375.0,96.0,1.0,0
25952,-18040.0,-19944.0,-1652.0,-1361.0,-1539.0,131.0,1.0,0
13800,-32768.0,12648.0,-3934.0,-2671.0,752.0,75.0,1.0,0
-1496,-9328.0,32767.0,-1139.0,-3407.0,1087.0,130.0,1.0,0
-16216,14768.0,-5184.0,1551.0,3891.0,385.0,142.0,1.0,0
-3088,-32768.0,-13672.0,-2213.0,-1563.0,-1436.0,130.0,1.0,0
30008,-32768.0,-28240.0,-3701.0,-3037.0,546.0,117.0,1.0,0
608,2376.0,2352.0,-1077.0,-2364.0,1127.0,106.0,1.0,0
32767,-8440.0,24224.0,-1373.0,-3364.0,162.0,128.0,1.0,0
-14704,-10696.0,8912.0,1699.0,4145.0,-333.0,104.0,1.0,0
20304,14208.0,3928.0,-1497.0,-850.0,-1451.0,124.0,1.0,0
32767,32767.0,-32768.0,-2343.0,-1811.0,-811.0,128.0,1.0,0
-32768,-13824.0,32767.0,-2093.0,-354.0,769.0,124.0,1.0,0
32767,8072.0,20560.0,-1711.0,-5361.0,68.0,133.0,1.0,0
-4632,-4609.0,-1.0,-1.0,-1.0,-1.0,136.0,1.0,0
-4144,4984.0,-7920.0,1330.0,3251.0,447.0,143.0,1.0,0
11032,18592.0,12392.0,851.0,2816.0,-812.0,134.0,1.0,0
12056,-32768.0,-20080.0,-2426.0,-1265.0,-1123.0,68.0,1.0,0
-10904,-12296.0,8920.0,-858.0,-81.0,-1197.0,116.0,1.0,0
8408,-14376.0,-3208.0,-4107.0,-2505.0,643.0,131.0,1.0,0
-21104,9128.0,28264.0,-1511.0,-900.0,952.0,112.0,1.0,0
32160,27384.0,21448.0,-1233.0,-4976.0,436.0,105.0,1.0,0
496,-3544.0,-3256.0,25.0,993.0,216.0,150.0,1.0,0
2152,20832.0,1408.0,1667.0,-1.0,-1.0,133.0,1.0,0
-4120,32767.0,32040.0,-1367.0,-468.0,-1483.0,84.0,1.0,0
32767,32767.0,-30168.0,-2394.0,-2115.0,-761.0,138.0,1.0,0
-32768,19248.0,32767.0,-3068.0,-576.0,776.0,133.0,1.0,0
536,2952.0,32767.0,-1070.0,-4072.0,825.0,97.0,1.0,0
32767,-8608.0,32767.0,-1571.0,-3352.0,84.0,96.0,1.0,0
-104,6744.0,-12936.0,1477.0,3809.0,402.0,151.0,1.0,0
-1272,-2264.0,32767.0,-170.0,1527.0,-788.0,167.0,1.0,0
-32768,2352.0,15128.0,-454.0,414.0,-1521.0,143.0,1.0,0
19128,-32768.0,16944.0,-3851.0,-2630.0,213.0,123.0,1.0,0
-32768,11448.0,32767.0,-2654.0,-224.0,788.0,112.0,1.0,0
-6792,-14344.0,24000.0,-948.0,-3114.0,1084.0,113.0,1.0,0
-4696,-7424.0,22216.0,-926.0,-1073.0,216.0,124.0,1.0,0
4184,-1120.0,1672.0,1144.0,3340.0,-768.0,120.0,1.0,0
12104,28456.0,20360.0,-1141.0,-7.0,-1503.0,118.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,126.0,1.0,0
-8776,11464.0,14440.0,-1425.0,-1020.0,862.0,88.0,1.0,0
4744,-5952.0,32767.0,-1309.0,-2020.0,272.0,112.0,1.0,0
-2552,1336.0,32767.0,1008.0,2519.0,-624.0,148.0,1.0,0
-32768,3864.0,18360.0,-486.0,350.0,-1176.0,127.0,1.0,0
-25280,-11312.0,32767.0,-2075.0,-101.0,925.0,80.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,0
-3960,19432.0,-13256.0,1586.0,3755.0,120.0,127.0,1.0,0
31968,-32768.0,-30752.0,-2113.0,-1041.0,-1350.0,116.0,1.0,0
14584,-32768.0,12136.0,-4344.0,-2288.0,371.0,127.0,1.0,0
7600,14656.0,32767.0,-1.0,-1.0,-1.0,127.0,1.0,0
8592,-8440.0,-3976.0,-10.0,957.0,484.0,132.0,1.0,0
-12136,-25640.0,32767.0,-822.0,-708.0,-843.0,117.0,1.0,0
-3744,-2480.0,12287.0,-1.0,-1.0,-1.0,132.0,1.0,0
-31960,19456.0,32767.0,-2878.0,-360.0,890.0,104.0,1.0,0
32767,2952.0,2496.0,-1371.0,-4918.0,418.0,126.0,1.0,0
-10536,-17784.0,12944.0,1399.0,3637.0,-522.0,130.0,1.0,0
25144,22880.0,14608.0,-1003.0,223.0,-1576.0,154.0,1.0,0
28424,-32768.0,-16168.0,-3927.0,-2435.0,343.0,138.0,1.0,0
1048,2016.0,5144.0,-1088.0,-1666.0,972.0,111.0,1.0,0
1048,2016.0,5144.0,-1088.0,-1666.0,972.0,95.0,1.0,0
-17496,-1336.0,32767.0,-1223.0,-2167.0,179.0,100.0,1.0,0
-6296,12656.0,32767.0,601.0,2277.0,-665.0,156.0,1.0,0
-32768,8624.0,-2248.0,-115.0,5119.0,-1.0,132.0,1.0,0
-25432,18664.0,13528.0,-3723.0,-1179.0,701.0,135.0,1.0,0
-10776,15448.0,32767.0,-715.0,-4385.0,826.0,122.0,1.0,0
-14128,18304.0,-10216.0,2211.0,4666.0,460.0,96.0,1.0,0
32767,-11104.0,-11528.0,-1468.0,-1213.0,-1497.0,125.0,1.0,0
14512,-32768.0,6424.0,-4284.0,-2660.0,550.0,112.0,1.0,0
-6520,-11584.0,32767.0,-1120.0,-3027.0,938.0,95.0,1.0,0
-12696,-80.0,32767.0,-1120.0,-3027.0,938.0,94.0,1.0,0
-384,-4024.0,-3776.0,1001.0,3098.0,598.0,138.0,1.0,0
-7752,-11712.0,32767.0,-267.0,1058.0,-800.0,159.0,1.0,0
-32768,9696.0,-13368.0,-232.0,811.0,-1209.0,130.0,1.0,0
-32768,18872.0,32767.0,-3131.0,-446.0,774.0,130.0,1.0,0
25408,27208.0,30248.0,-1543.0,-5133.0,240.0,108.0,1.0,0
-14312,23656.0,-11192.0,1881.0,4662.0,313.0,119.0,1.0,0
-24448,-32768.0,32767.0,-2116.0,-1068.0,-1015.0,122.0,1.0,0
7288,-13944.0,13056.0,-1343.0,-834.0,-821.0,128.0,1.0,0
-32768,5752.0,32767.0,-2915.0,40.0,532.0,128.0,1.0,0
-8280,-6208.0,14064.0,-899.0,-2153.0,1004.0,143.0,1.0,0
32767,9016.0,10648.0,-1628.0,-4986.0,146.0,122.0,1.0,0
-26704,10544.0,-14936.0,2498.0,5018.0,129.0,112.0,1.0,0
32767,-12416.0,-10592.0,-2067.0,-1703.0,-1378.0,114.0,1.0,0
28744,31568.0,-20152.0,-1266.0,-1898.0,-378.0,142.0,1.0,0
-32768,-232.0,32767.0,-2905.0,-705.0,925.0,132.0,1.0,0
-6568,-8096.0,12864.0,-856.0,-2652.0,1028.0,120.0,1.0,0
28896,-9912.0,32767.0,-1358.0,-3549.0,140.0,112.0,1.0,0
7376,-1832.0,736.0,1083.0,3353.0,-754.0,138.0,1.0,0
-32768,11472.0,32767.0,-795.0,516.0,-1497.0,154.0,1.0,0
25497,-5624.0,0.0,29595.0,-26923.0,0.0,98.0,1.0,0
3680,2056.0,3088.0,-1309.0,-2046.0,914.0,114.0,1.0,0
32767,7520.0,9200.0,-1647.0,-4938.0,159.0,106.0,1.0,0
-19056,14704.0,-3176.0,1494.0,3531.0,299.0,137.0,1.0,0
1288,19208.0,31104.0,390.0,2123.0,-802.0,159.0,1.0,0
22024,21296.0,9304.0,-1593.0,-170.0,-1553.0,128.0,1.0,0
27376,31304.0,-21505.0,-1.0,-1.0,-1.0,88.0,1.0,0
13896,-21640.0,-6752.0,-4059.0,-2205.0,635.0,122.0,1.0,0
-14064,19456.0,28768.0,-1159.0,-778.0,635.0,127.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,175.0,1.0,0
32767,5776.0,13128.0,-1633.0,-4776.0,211.0,115.0,1.0,0
-25448,1048.0,-6296.0,2517.0,5104.0,169.0,94.0,1.0,0
-8856,-32768.0,14808.0,-2291.0,-2090.0,-1044.0,88.0,1.0,0
-12632,-1496.0,-1264.0,-512.0,157.0,-1210.0,128.0,1.0,0
32767,32767.0,-32768.0,-3045.0,-2711.0,165.0,159.0,1.0,0
-32768,19088.0,24136.0,-3234.0,-883.0,636.0,104.0,1.0,0
-7096,7968.0,8984.0,-1360.0,-1431.0,1120.0,80.0,1.0,0
672,9592.0,32767.0,-1221.0,-4542.0,468.0,124.0,1.0,0
32767,-11056.0,30224.0,-1596.0,-3732.0,111.0,145.0,1.0,0
-19904,896.0,15152.0,1557.0,3839.0,-213.0,116.0,1.0,0
16120,-32768.0,-20496.0,-2087.0,-1241.0,-1195.0,100.0,1.0,0
32767,32552.0,-26192.0,-1692.0,-1616.0,-824.0,92.0,1.0,0
6720,-29608.0,-2200.0,-4436.0,-2546.0,507.0,132.0,1.0,0
-16872,15200.0,30536.0,-1739.0,-596.0,958.0,121.0,1.0,0
32767,-1528.0,23256.0,-1590.0,-4916.0,208.0,131.0,1.0,0
-18352,16560.0,-2528.0,1869.0,4493.0,422.0,82.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,0
-22776,15464.0,-12200.0,2517.0,4989.0,3.0,80.0,1.0,0
-3032,-21304.0,32767.0,-361.0,1006.0,-607.0,166.0,1.0,0
32767,-23832.0,-21880.0,-1647.0,-548.0,-1425.0,133.0,1.0,0
31176,32767.0,-32408.0,-1871.0,-1765.0,-319.0,118.0,1.0,0
-32768,1096.0,32767.0,-2062.0,460.0,685.0,131.0,1.0,0
4040,-15736.0,31944.0,-993.0,-2917.0,1035.0,112.0,1.0,0
23040,29392.0,9896.0,-1131.0,-4535.0,376.0,114.0,1.0,0
-13256,-5296.0,16704.0,-363.0,230.0,505.0,128.0,1.0,0
-30016,14576.0,2056.0,2385.0,4786.0,360.0,111.0,1.0,0
-7552,6896.0,2056.0,2385.0,4786.0,360.0,93.0,1.0,0
-24480,18360.0,1832.0,2146.0,4642.0,296.0,80.0,1.0,0
952,-4288.0,32767.0,351.0,1771.0,-637.0,140.0,1.0,0
-12776,-32768.0,6832.0,-2352.0,-1560.0,-862.0,127.0,1.0,0
-29432,4136.0,-2360.0,-460.0,511.0,-1402.0,64.0,1.0,0
-264,11608.0,-1.0,-1.0,-1.0,-1.0,128.0,1.0,0
27376,-32768.0,-8592.0,-3781.0,-2652.0,458.0,95.0,1.0,0
-744,7768.0,8600.0,-1022.0,-1357.0,979.0,127.0,1.0,0
18431,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,1.0,0
-10792,4440.0,216.0,1445.0,3691.0,550.0,143.0,1.0,0
4248,-25176.0,32767.0,-809.0,-234.0,-459.0,139.0,1.0,0
-14640,32767.0,32767.0,-934.0,-439.0,-1551.0,132.0,1.0,0
32767,-1.0,-1.0,-1.0,-1.0,-1.0,165.0,1.0,0
3112,-2752.0,-3312.0,-3866.0,-2039.0,775.0,134.0,1.0,0
4256,-15472.0,19920.0,-1041.0,-2487.0,1163.0,117.0,1.0,0
32767,-10496.0,30312.0,-1603.0,-3736.0,146.0,95.0,1.0,0
-5448,-1224.0,-10144.0,1701.0,3580.0,-493.0,128.0,1.0,0
3864,31528.0,22144.0,-1412.0,-434.0,-1435.0,128.0,1.0,0
32767,32767.0,-32768.0,-2177.0,-2314.0,-386.0,120.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,0
-3872,3536.0,1624.0,-3776.0,-1757.0,546.0,119.0,1.0,0
-32768,80.0,32767.0,-2169.0,201.0,785.0,143.0,1.0,0
-5984,-2696.0,9008.0,-824.0,-1791.0,1131.0,113.0,1.0,0
6072,10440.0,32767.0,-1042.0,-4214.0,740.0,106.0,1.0,0
3392,-4696.0,32767.0,-1661.0,-3327.0,123.0,138.0,1.0,0
-5136,272.0,-7352.0,1412.0,3636.0,455.0,143.0,1.0,0
-24184,488.0,6704.0,2043.0,4351.0,-29.0,147.0,1.0,0
-19384,-21432.0,32767.0,-1551.0,-231.0,-729.0,100.0,1.0,0
